	0
cavitiesspread	14
cavity	6
caw	3
cease	5
ceased	6
ceaseless	9
ceases	6
ceasing	7
cedar	5
ceiling	7
celebrate	9
celebrated	10
celebration	11
celebrityNay	12
celerity	8
celestial	9
cell	4
cellar	6
cellars	7
cells	5
cemeteries	10
cenotaphs	9
censure	7
censured	8
censuring	9
census	6
censusa	7
cent	4
centaurs	8
centipede	9
central	7
centralization	14
centrally	9
centre	6
centrepiece	11
centres	7
cents	5
centuries	9
century	7
cerebellum	10
ceremonial	10
ceremonies	10
ceremonious	11
ceremony	8
certain	7
certainabsolutely	17
certainbut	10
certainly	9
certainthat	11
certainties	11
certainty	9
cessation	9
cetacea	7
cetological	11
cetology	8
chace	5
chafed	6
chagrin	7
chain	5
chainarmor	10
chained	7
chains	6
chair	5
chairs	6
chaise	6
chalices	8
chalking	8
challenge	9
chamber	7
chambermaid	11
chambers	8
chamois	7
champed	7
champions	9
chance	6
chanceaye	9
chanced	7
chancelike	10
chancery	8
chances	7
chancing	8
change	6
changed	7
changeful	9
changeless	10
changes	7
changing	8
channels	8
chaos	5
chaotic	7
chap	4
chapel	6
chapels	7
chaperon	8
chaplain	8
chaplains	9
chaps	5
chapter	7
chapters	8
chaptersI	9
chaptersfour	12
character	9
characterOh	11
characterise	12
characteristic	14
characteristically	18
characteristics	15
characterit	11
characterized	13
characterizing	14
characters	10
characterthere	14
charcoal	8
charge	6
charged	7
charger	7
chargers	8
charges	7
charging	8
charitable	10
charities	9
charity	7
charitys	8
charm	5
charmed	7
charming	8
charmingly	10
charms	6
charnelhouse	12
chart	5
charted	7
charter	7
charts	6
chase	5
chased	6
chases	6
chasing	7
chasm	5
chassee	7
chastelooking	13
chastisements	13
chat	4
chattering	10
chatting	8
chatty	6
cheap	5
cheapest	8
cheaply	7
cheat	5
cheating	8
check	5
checked	7
checkered	9
checking	8
checks	6
cheek	5
cheekbones	10
cheeks	6
cheer	5
cheered	7
cheerful	8
cheerfullooking	15
cheerfully	10
cheerfulness	12
cheeriest	9
cheerily	8
cheering	8
cheerless	9
cheerly	7
cheers	6
cheery	6
cheese	6
cheeseries	10
cheeseshaped	12
chemistry	9
cherish	7
cherished	9
cherishing	10
cherries	8
cherry	6
cherrying	9
cherubim	8
chess	5
chessboard	10
chessman	8
chest	5
chestnuts	9
chests	6
chewed	6
chewing	7
chicha	6
chichas	7
chick	5
chicken	7
chickens	8
chief	5
chiefly	7
chiefmate	9
chiefmateship	13
chiefs	6
child	5
childhood	9
childish	8
childmagian	11
children	8
childrens	9
childrenseeking	15
childs	6
chill	5
chilled	7
chilly	6
chimed	6
chimney	7
chimneypiece	12
chimneys	8
chin	4
china	5
chinks	6
chip	4
chipped	7
chipping	8
chips	5
chirography	11
chisel	6
chiseled	8
chiselled	9
chivalric	9
chivalrous	10
chock	5
chocks	6
chocksdropped	13
choice	6
choicea	7
choke	5
choked	6
chokes	6
choking	7
cholera	7
choose	6
chooses	7
choosing	8
chop	4
chopping	8
chorus	6
chose	5
chosen	6
chowder	7
chowderheaded	13
chowders	8
christened	10
christening	11
christenings	12
chronically	11
chronicled	10
chronicledof	12
chronicler	10
chronicles	10
chronometer	11
chrysalis	9
chuckle	7
chuckled	8
chucks	6
chumsI	6
church	6
churches	8
churchyard	10
churned	7
churning	8
cibil	5
cigar	5
cigars	6
cindered	8
cinders	7
cinnamon	8
cipher	6
circle	6
circled	7
circles	7
circling	8
circlings	9
circuit	7
circular	8
circulars	9
circulate	9
circulated	10
circulates	10
circulating	11
circulation	11
circumambient	13
circumference	13
circumferences	14
circumnavigated	15
circumnavigating	16
circumnavigation	16
circumnavigations	17
circumpolar	11
circumspect	11
circumspection	14
circumspectly	13
circumstance	12
circumstanced	13
circumstances	13
circumstancesand	16
circumstantial	14
circumventing	13
circumvention	13
circus	6
circusrider	11
circusrunning	13
cistern	7
cisterns	8
citadel	7
citadels	8
citation	8
citations	9
cite	4
cited	5
cities	6
citron	6
city	4
citys	5
civil	5
civilities	10
civility	8
civilization	12
civilized	9
civilly	7
clad	4
claim	5
claimed	7
claims	6
clam	4
clamber	7
clammy	6
clamor	6
clamorous	9
clamped	7
clams	5
clamshells	10
clan	4
clanged	7
clanging	8
clanking	8
clap	4
clapped	7
clapping	8
claps	5
clapt	5
claret	6
clashing	8
clasped	7
claspyet	8
class	5
classed	7
classic	7
classical	9
classification	14
classify	8
clattering	10
claw	4
clawfooted	10
claws	5
clay	4
clayey	6
clean	5
cleanliest	10
cleanse	7
cleansed	8
cleansing	9
clear	5
cleared	7
clearer	7
clearestgrained	15
clearing	8
clearings	9
clearly	7
clearness	9
clearsighted	12
cleat	5
cleats	6
cleaving	8
cleets	6
cleft	5
clefts	6
clenched	8
clenching	9
clergy	6
clergyam	8
clergyman	9
clerical	8
clerk	5
clever	6
clews	5
clicked	7
cliffs	6
climate	7
climates	8
climax	6
climb	5
climbed	7
climbing	8
climbs	6
clime	5
climes	6
clinch	6
clinched	8
cling	5
clingest	8
clinging	8
clingings	9
clings	6
clinking	8
clipped	7
cloak	5
clock	5
clocks	6
clogged	7
cloistered	10
close	5
closecoiled	11
closed	6
closegrained	12
closely	7
closeness	9
closer	6
closereef	9
closes	6
closest	7
closet	6
closing	7
closure	7
cloth	5
clothcovered	12
clothe	6
clothed	7
clothes	7
clothing	8
clotted	7
clotting	8
cloud	5
clouded	7
cloudless	9
clouds	6
cloudscud	9
cloudshadows	12
cloudy	6
clout	5
cloutwhat	9
clove	5
cloven	6
clover	6
cloves	6
club	4
clubbed	7
clubhammer	10
clubs	5
clue	4
clump	5
clumped	7
clumsiest	9
clumsily	8
clumsy	6
clumsybladed	12
clung	5
cluster	7
clustered	9
clustering	10
clusters	8
clutch	6
clutched	8
clutches	8
clutching	9
coach	5
coaches	7
coachhorses	11
coachman	8
coachmans	9
coal	4
coalblack	9
coalescing	10
coals	5
coaltar	7
coarse	6
coarseness	10
coast	5
coastCorrupt	12
coasting	8
coasts	6
coat	4
coated	6
coating	7
coatit	6
coats	5
coatsMonsieurs	14
coax	4
coaxed	6
cobblers	8
cobblestonesso	14
cobbling	8
cobweb	6
cock	4
cocked	6
cockpits	8
cocks	5
cocoanut	8
cocoanuts	9
cod	3
codchowder	10
code	4
codes	5
codfish	7
codliver	8
cods	4
coerced	7
coercing	8
coffee	6
coffeemill	10
coffeepot	9
cofferdam	9
coffin	6
coffincanoes	12
coffincoloured	14
coffined	8
coffins	7
coffintap	9
cogent	6
cogged	6
cognisable	10
cohered	7
coherent	8
cohorts	7
coil	4
coiled	6
coiling	7
coils	5
coin	4
coincide	8
coincided	9
coincidence	11
coincidings	11
coined	6
coinfire	8
coins	5
colaborers	10
cold	4
coldI	5
coldblooded	11
colder	6
coldly	6
colds	5
colic	5
collapsed	9
collar	6
collared	8
collaring	9
collated	8
collateral	10
collect	7
collected	9
collectedness	13
collecting	10
collection	10
collectively	12
collects	8
college	7
colleges	8
collegians	10
collision	9
colonel	7
colonels	8
colonial	8
colonies	8
colonnades	10
colony	6
colorless	9
colossal	8
colour	6
coloured	8
colouring	9
colourless	10
colours	7
colt	4
colts	5
column	6
columns	7
comb	4
combat	6
combated	8
combed	6
comber	6
combination	11
combinations	12
combined	8
combinedly	10
combing	7
combining	9
comblike	8
come	4
comeMr	6
comedies	8
comely	6
comes	5
comessome	9
comest	6
comet	5
cometh	6
cometheir	9
comets	6
comfort	7
comfortable	11
comfortableness	15
comfortably	11
comforted	9
comforter	9
comforters	10
comforting	10
comfortless	11
comforts	8
comical	7
coming	6
comingat	8
command	7
commanded	9
commander	9
commanderfrom	13
commanders	10
commanderto	11
commanding	10
commandingly	12
commandment	11
commands	8
commandwhen	11
commence	8
commenced	9
commencement	12
commendable	11
commendation	12
commendations	13
commended	9
commentaries	12
commentator	11
commentators	12
commenting	10
commerce	8
commercial	10
commiseration	13
commission	10
commissioned	12
commissioning	13
commits	7
committed	9
committing	10
commodores	10
common	6
commonalty	10
commonest	9
commonly	8
commonplaces	12
commons	7
commonsense	11
commotion	9
commotions	10
communicate	11
communicated	12
communicates	12
communicating	13
communication	13
communications	14
communicative	13
communicativeness	17
communing	9
communion	9
communities	11
community	9
compact	7
compacted	9
compactness	11
companied	9
companies	9
companion	9
companionable	13
companions	10
companionship	13
companionway	12
company	7
comparable	10
comparative	11
comparatively	13
compare	7
compared	8
compares	8
comparing	9
comparison	10
comparisons	11
compass	7
compasscards	12
compasses	9
compassesthats	14
compassion	10
compassionate	13
compatible	10
compendious	11
compensated	11
compensation	12
competency	10
competent	9
competition	11
compilation	11
compilations	12
compile	7
compiled	8
complacency	11
complain	8
complained	10
complaining	11
complaint	9
complaints	10
complaisance	12
complaisancefor	15
complaisant	11
complement	10
complete	8
completed	9
completely	10
completing	10
completion	10
complexion	10
complexioned	12
compliance	10
complicated	11
complied	8
complies	8
compliment	10
complimented	12
complimenting	13
compliments	11
comply	6
complying	9
comported	9
compose	7
composed	8
composedly	10
composing	9
composingat	11
composition	11
composure	9
compound	8
compounded	10
comprehend	10
comprehended	12
comprehending	13
comprehends	11
comprehensible	14
comprehension	13
comprehensive	13
comprehensively	15
comprehensiveness	17
compress	8
compressed	10
comprise	8
comprised	9
comprises	9
comprising	10
compromised	11
compunctions	12
computed	8
computer	8
computers	9
comrade	7
comrades	8
con	3
conceal	7
concealed	9
concealing	10
concealment	11
conceals	8
conceded	8
conceit	7
conceited	9
conceits	8
conceivable	11
conceive	8
conceived	9
conceives	9
concentrate	11
concentrated	12
concentrating	13
concentration	13
concentrations	14
concentred	10
concentric	10
concept	7
conception	10
conceptions	11
concern	7
concernand	10
concerned	9
concerning	10
concernment	11
concernments	12
concerns	8
concert	7
concerto	8
conciliate	10
conciliating	12
conciliatory	12
conciseand	10
concisely	9
conclude	8
concluded	9
concluding	10
conclusion	10
concocted	9
concocts	8
concrete	8
concreted	9
concubines	10
concurred	9
concurrence	11
concurring	10
concussion	10
concussions	11
condemn	7
condemned	9
condemning	10
condensation	12
condense	8
condensed	9
condescend	10
condescended	12
condescending	13
condescendingly	15
condescends	11
condescension	13
condition	9
conditional	11
conditionally	13
conditions	10
condole	7
condolence	10
condors	7
conduct	7
conducted	9
conducting	10
conductor	9
conduits	8
conelonger	10
cones	5
confabulations	14
confederacy	11
confederate	11
conference	10
confess	7
confessed	9
confession	10
confidante	10
confide	7
confidence	10
confident	9
confidential	12
confidentially	14
confidently	11
confiding	9
confine	7
confined	8
confinement	11
confines	8
confining	9
confirm	7
confirmation	12
confirmed	9
confirming	10
confirms	8
conflagration	13
conflagrations	14
conflict	8
conflicting	11
conflicts	9
confluent	9
confound	8
confounded	10
confoundedly	12
confounding	11
confounds	9
confronted	10
confused	8
confusing	9
confusion	9
congeal	7
congealed	9
congenial	9
congenialities	14
congeniality	12
conger	6
congratulate	12
congratulated	13
congratulation	14
congratulations	15
congratulatory	14
congregate	10
congregated	11
congregation	12
conical	7
conjecture	10
conjectured	11
conjectures	11
conjecturing	12
conjoined	9
conjugal	8
conjunction	11
conjunctures	12
conjured	8
conjurehere	11
conjures	8
connect	7
connected	9
connecting	10
connection	10
connections	11
connectionsto	13
connexion	9
connexions	10
connivance	10
connubial	9
conquer	7
conquered	9
conquering	10
conquest	8
conscience	10
consciences	11
conscientious	13
conscientiously	15
conscious	9
consciously	11
consciousness	13
consecrated	11
consecrating	12
consecutive	11
consent	7
consented	9
consenting	10
consequence	11
consequences	12
consequent	10
consequential	13
consequently	12
conservatories	14
consider	8
considerable	12
considerably	12
consideration	13
considerations	14
considered	10
considering	11
consign	7
consigned	9
consist	7
consisted	9
consistence	11
consistency	11
consistent	10
consisting	10
consists	8
consolation	11
consolatory	11
console	7
consoled	8
consoling	9
consort	7
consorted	9
conspicuous	11
conspicuously	13
conspire	8
conspired	9
constancy	9
constant	8
constantly	10
constellation	13
constellations	14
consternation	13
consternations	14
consternationso	15
constituents	12
constitute	10
constituting	12
constitution	12
constitutional	14
constrain	9
constrained	11
constrainings	13
constraint	10
construct	9
constructed	11
construction	12
construed	9
construing	10
consult	7
consulted	9
consulting	10
consults	8
consume	7
consumed	8
consuming	9
contact	7
contain	7
contained	9
containing	10
contains	8
contemplating	13
contemplation	13
contemplations	14
contemplative	13
contemporary	12
contempt	8
contemptible	12
contemptibly	12
contemptuously	14
contended	9
contending	10
content	7
contented	9
contentedly	11
contenting	10
contentment	11
contents	8
contest	7
context	7
contiguity	10
continent	9
continental	11
continents	10
continentthose	14
contingencies	13
contingency	11
contingent	10
continual	9
continually	11
continuance	11
continuation	12
continue	8
continued	9
continues	9
continuing	10
continuous	10
continuously	12
contortions	11
contour	7
contraband	10
contract	8
contracted	10
contracting	11
contraction	11
contracts	9
contradict	10
contradicted	12
contradiction	13
contradictions	14
contradictory	13
contrariety	11
contrariwise	12
contrary	8
contrast	8
contrasted	10
contrasting	11
contrastingly	13
contribute	10
contributed	11
contributes	11
contributions	13
contributory	12
contrivance	11
contrivances	12
contrive	8
contrived	9
controllable	12
controls	8
controversies	13
controverted	12
contusions	10
convalescence	13
convalescing	12
convenience	11
conveniences	12
convenient	10
conveniently	12
convent	7
conventional	12
conversant	10
conversation	12
conversationa	13
conversations	13
converse	8
conversed	9
conversible	11
conversing	10
convert	7
converted	9
convertible	11
converting	10
convex	6
convey	6
conveyance	10
conveyed	8
conveyedwhich	13
conveying	9
conveys	7
convict	7
conviction	10
convictions	11
convicts	8
convince	8
convinced	9
convivial	9
convolutions	12
convulsive	10
convulsively	12
cook	4
cooked	6
cookhere	8
cooking	7
cooks	5
cooksail	8
cookthough	10
cookwheres	10
cool	4
coolcool	8
coolcucumbers	13
cooled	6
cooler	6
cooling	7
coolly	6
coolness	8
cooper	6
coopers	7
copestone	9
copestones	10
copied	6
copies	6
copper	6
copperpump	10
coppers	7
coppicewood	11
copse	5
copy	4
copying	7
copyright	9
coquetry	8
coral	5
corals	6
cord	4
cordage	7
cordas	6
cordial	7
cordiality	10
cordially	9
cordon	6
cords	5
core	4
cork	4
corkscrew	9
corkscrews	10
corky	5
corn	4
corncob	7
corncobs	8
corner	6
corneranchored	14
corners	7
cornerstone	11
cornfield	9
coronation	10
coronations	11
corporal	8
corporation	11
corporeal	9
corporeally	11
corps	5
corpse	6
corpses	7
corpulence	10
corpusants	10
correct	7
correctly	9
correspond	10
correspondence	14
correspondent	13
correspondents	14
corresponding	13
corresponds	11
corridors	9
corroborated	12
corroboration	13
corroborative	13
corroded	8
corrupt	7
corrupted	9
corruption	10
corsairs	8
cosmetic	8
cosmopolite	11
cost	4
costermongers	13
costing	7
costliest	9
costly	6
costs	5
costumea	8
costumes	8
cosy	4
cottage	7
cottagers	9
cotton	6
couch	5
cougar	6
cough	5
coughing	8
coughit	7
coughs	6
could	5
couldCould	10
couldin	7
couldnt	7
couldst	7
counsel	7
counsellors	11
counsels	8
count	5
counted	7
countenance	11
counter	7
counteract	10
counteracted	12
counteracting	13
counterbalance	14
counterbalanced	15
counterfeit	11
counterpane	11
counterpaneGod	14
counterpart	11
counterpoise	12
counters	8
countersinkers	14
countersinking	14
countersunk	11
counties	8
counting	8
countinghouse	13
countingroom	12
countless	9
countries	9
country	7
countrybred	11
countryman	10
countrymen	10
countrys	8
countryschoolmaster	19
countrytown	11
county	6
couple	6
coupled	7
couples	7
courage	7
courageous	10
courageousness	14
couriers	8
course	6
coursefor	9
courseits	9
courses	7
court	5
courted	7
courteous	9
courteously	11
courtesy	8
courtesymay	11
courtier	8
courting	8
courts	6
courtship	9
cousin	6
cousins	7
cove	4
covenant	8
cover	5
covered	7
covering	8
coverlid	8
covers	6
coves	5
covies	6
cow	3
coward	6
cowardly	8
cowardlyquickest	16
cowards	7
cowardsHist	11
cowardsshame	12
cowhide	7
cows	4
cozening	8
crab	4
crabs	5
crack	5
cracked	7
crackest	8
cracking	8
crackled	8
cracks	6
crackstis	9
cradle	6
cradled	7
cradles	7
craft	5
craftBildad	11
crafts	6
crafty	6
craggy	6
crags	5
crammed	7
cramped	7
crane	5
cranes	6
cranesthe	9
cranial	7
cranium	7
crannies	8
crape	5
crash	5
crater	6
craterin	8
craters	7
cravat	6
crave	5
craven	6
crawl	5
crawled	7
crawling	8
crawls	6
crayons	7
crazed	6
craziness	9
crazy	5
crazybut	8
crazywitty	10
creak	5
creaking	8
cream	5
creamcolour	11
creamed	7
creamy	6
create	6
created	7
creates	7
creating	8
creation	8
creations	9
creative	8
creativeness	12
creature	8
creatures	9
credentials	11
credible	8
credit	6
creditable	10
creditably	10
credited	8
creditor	8
creditors	9
credulities	11
credulous	9
creed	5
creeds	6
creeping	8
creepingly	10
creeps	6
crept	5
crescent	8
crescentic	10
crest	5
crested	7
crests	6
crew	4
crewAre	7
crewin	6
crewits	7
crews	5
crick	5
cricket	7
cricketplayers	14
cried	5
criedThe	8
cries	5
criesand	8
criesaye	8
crieshe	7
crim	4
crime	5
criminal	8
crimson	7
crimsoned	9
cringed	7
cringing	8
cripple	7
crippled	8
crisis	6
crisp	5
criterion	9
critical	8
critically	10
criticise	9
criticism	9
criticisms	10
critics	7
crockery	8
crocodile	9
cronies	7
crony	5
crooked	7
crookedly	9
crookedness	11
crop	4
croquet	7
croqueted	9
cross	5
crossbeams	10
crossbones	10
crossed	7
crosses	7
crossexamine	12
crossing	8
crosslegged	11
crosslights	11
crosslooking	12
crossrunning	12
crosstrees	10
crosswise	9
crotch	6
crotchets	9
crouch	6
crouches	8
crouching	9
crow	4
crowbars	8
crowd	5
crowdbut	8
crowded	7
crowding	8
crowds	6
crowing	7
crown	5
crowned	7
crowning	8
crownjewel	10
crownjewels	11
crownpiece	10
crowns	6
crows	5
crowsnest	9
crowsnests	10
crucible	8
crucified	9
crucifix	8
crucifixion	11
cruel	5
cruelforbiddingnow	18
cruellest	9
cruelly	7
cruelty	7
cruise	6
cruised	7
cruiser	7
cruisers	8
cruises	7
cruising	8
cruisingground	14
cruisinggrounds	15
cruisings	9
crumb	5
crumbs	6
crumpled	8
crunched	8
crunching	9
crusader	8
crush	5
crushed	7
crushing	8
crustsaway	10
crutchlike	10
crutchwise	10
cry	3
cryStand	8
crying	6
crystal	7
crystalline	11
crystallized	12
crystals	8
cub	3
cubic	5
cubicyards	10
cubs	4
cucumber	8
cudgellingin	12
cuffs	5
cullest	7
culprit	7
cultivate	9
cultivated	10
cultivation	11
cultured	8
cumbrous	8
cunning	7
cunningly	9
cup	3
cupbearers	10
cupidity	8
cupola	6
cups	4
curb	4
curbstone	9
curdling	8
curds	5
cure	4
cured	5
cures	5
curing	6
curios	6
curiosities	11
curiosity	9
curious	7
curiously	9
curiousness	11
curled	6
curling	7
curls	5
curlyheaded	11
current	7
currents	8
curricle	8
curse	5
cursed	6
curses	6
curseswhen	10
cursing	7
cursings	8
cursorily	9
curtailed	9
curtain	7
curtains	8
curtsey	7
curtseyed	9
curtseys	8
curve	5
curved	6
curves	6
curvetting	10
curvicues	9
curving	7
cushion	7
cushioned	9
cushions	8
custard	7
custody	7
custom	6
customary	9
cut	3
cutlass	7
cutlery	7
cutlet	6
cutlets	7
cuts	4
cutthroats	10
cutting	7
cuttingin	9
cuttingmy	9
cuttingspade	12
cuttingtackle	13
cuttingtackles	14
cuttlefish	10
cuttlefishlurks	15
cutwater	8
cycloid	7
cylinders	9
cylindrically	13
cymballed	9
cymballing	10
cynical	7
cypher	6
cyphers	7
czar	4
czarship	8
dabs	4
dad	3
daft	4
dagger	6
daily	5
dainties	8
daintiest	9
daintily	8
daintiness	10
dainty	6
dairy	5
dairymaids	10
dairyrooms	10
dale	4
dalliance	9
dallied	7
dam	3
damage	6
damaged	7
damages	7
dames	5
damme	5
damn	4
damndest	8
damned	6
damning	7
damp	4
damped	6
damply	6
dampness	8
dams	4
damsels	7
dan	3
dance	5
danced	6
dances	6
dancing	7
dancingape	10
dandies	7
dandy	5
dandya	6
danger	6
dangerous	9
dangling	8
dare	4
dared	5
daredevil	9
dares	5
daresay	7
daresnt	7
daring	6
dark	4
darkcried	9
darkened	8
darkensthe	10
darker	6
darkeys	7
darkling	8
darklooking	11
darkly	6
darklytanned	12
darkness	8
darknesshis	11
darkrolling	11
darling	7
dart	4
darted	6
darting	7
dartingly	9
darts	5
dash	4
dashed	6
dashes	6
dashing	7
dat	3
data	4
date	4
dated	5
daughter	8
daughterlike	12
daughters	9
daunted	7
dauntless	9
dauntlessness	13
dawdled	7
dawn	4
dawned	6
dawning	7
day	3
dayFor	6
dayI	4
daybreak	8
daylight	8
days	4
dayvery	7
dazed	5
dazzling	8
dazzlingly	10
de	2
deacon	6
dead	4
deaden	6
deadening	9
deadliest	9
deadliness	10
deadly	6
deadreckoning	13
deaf	4
deafened	8
deafening	9
deal	4
dealers	7
dear	4
dearest	7
dearly	6
dearyescertainly	16
death	5
deathdevouring	14
deathforfeitures	16
deathful	8
deathgasp	9
deathglimmer	12
deathharvesting	15
deathknell	10
deathlock	9
deathlonging	12
deaths	6
deathtemper	11
deathtube	9
deau	4
debel	5
debt	4
debtor	6
debts	5
decamping	9
decanter	8
decanters	9
decanting	9
decapitated	11
decapitating	12
decapitationand	15
